"id","tweet","label"
"train_twi_02346","Aboaba ba,kurasini baaa,wo Maame ho finn 😂😂😂😂😂😂","Abuse"
"train_twi_02347","Another wasted sperm supporting NDC. So you people can't reply a comment without insult. Moagyimi dodo","Abuse"
"train_twi_02348","so you people are gonna act like elikem is right bi saa no? mmoasem twitter na y3gyae obaa? wagyimi paaaa","Abuse"
"train_twi_02349","Ah na wey gyimie talk this man dey talk so, The girl chop me like 10k ah you say secof wanna genotypes no dey match make we break up, Jon we go marry make we raise the apakye like that… sia lai sei 💔😂","Abuse"
"train_twi_02350","Wo tie s3 fantefo ntomago.. nice day✌🏾","Abuse"
"train_twi_02351","Woho nny3 f3 nso aa don’t post your picture we beg","Abuse"
"train_twi_02352","De3 yebedi mpo yennya …nsem hunu no aaa na ak) wo h)","Abuse"
"train_twi_02353","ou really dey work for people to know the  copyfesto but aboaa nyɛ no wonyɛ no deɛn a nyɛ 😂😂😂","Abuse"
"train_twi_02354","Fufufunu want advice someone ? Eiii 😂😂..ewiase as3e","Abuse"
"train_twi_02355","lmfaoooo ah kasa hunu ben nie ?","Abuse"
"train_twi_02356","Akokc de3 s3 ne ho nny3 f3","Abuse"
"train_twi_02357","Fine girl nso wo kasa nyɛ","Abuse"
"train_twi_02358","Charlie wop3 gyimie too much ! Hoh 😏","Abuse"
"train_twi_02359","Nka chene de3 mekc dwodwo meho wc obi manso fa woho b3n ... wosesa gold aa na wode akcky3 broni na waba fie ne wo manfoc ab3su akyer3 aban... abrabc fon sei y3.","Abuse"
"train_twi_02360","Running mate nti kasa hunu..","Abuse"
"train_twi_02361","Maame wei mese ɔhyɛ da na ɔyɛ ne kasa tesɛ ɔnnim sɛnea yɛka Twi..azaa nkoaa😂😭","Abuse"
"train_twi_02362","Obi nye n'adwuma wo fire service onko gye ne pay wo radio gold.. Wabodam..","Abuse"
"train_twi_02363","Otumfour helped our country with two imf deals and you dey here dey fool! Wo gold ayers anaa? Wo maame tw3m kankan s3 w’anum","Abuse"
"train_twi_02364","Lemme translate…enfa me ntoto mpreko 😂😂😂🤣🤣🤣🤣🤣🤣🤣 ","Abuse"
"train_twi_02365","This is how the Abokyi guys wey dem dey sell fabrics head looks like","Abuse"
"train_twi_02366","Is that all?. 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 Bragging bragging saa s33na u noe get capa. Aboaba. Wo ho finnn daa🤣🤣🤣🤣 ony3 totomi aahuu🤣😂😂😂😂 it means wo maame tw3 on daily basis😂🤣🤣🤣🤣🤣🤣🤣🤣 ","Abuse"
"train_twi_02367","Afena Gyan could've been like this but abr) ne bayie is a muhfucka!","Abuse"
"train_twi_02368","me kɔ hwɛ arsenal ball no bi. i keep seeing wale nkuraasesɛm too much","Abuse"
"train_twi_02369","Wo di3 gyimie de3. Go and learn twi. What is disrespectful about this?","Abuse"
"train_twi_02370","Wo mmom na w'anum bɔn nti wokaasɛ saa na  obiara anum bɔn. Wonni dwuma biara di nti wonenam basabasa wɔ social media so kɛkɛ. Aboa banku!!! Bra bio na wobɛsan ate me nka.","Abuse"
"train_twi_02371","Wei gyimisɛm sei","Abuse"
"train_twi_02372","Mo deɛ mo nsua hwee na gyimii, do you the price of the S23 Ultra? Do you know the price of Fold4? Nkuraasesɛm nkoaa n'aka mo","Abuse"
"train_twi_02373","Demon… Demon saa na kyiewaa aa bayie akye no Kai 😂💔","Abuse"
"train_twi_02374","Siaaa toliwa","Abuse"
"train_twi_02375","Wose a aprɔ 💀 - ne Kwasia sɛ who get car? 😆😆😆 From the look of ur face w'anum bɛ bɔn rof 😹😹🤧🤧","Abuse"
"train_twi_02376","Tbh I’ll prefer this man trending on my timeline over fufufunu or Rashida black beauty","Abuse"
"train_twi_02377","Wabon ruff","Abuse"
"train_twi_02378","Oh daabi Wo papa mom na agyimi kyen Nana addo. mo nim nyansa mpo na mo kum kum mo sɛ nkoko tumii nti. Napo ɔbɛ wu 😂😂😂","Abuse"
"train_twi_02379","😂😂😂😂 ah I knew that. Kurasini","Abuse"
"train_twi_02380","He doesn't even know what he's saying, such a confused man tweaa","Abuse"
"train_twi_02381","Ntafo) Asem. Ehu oooo.","Hate"
"train_twi_02382","Coming from some one who’s camp believe in data and science? Wabon ruff. You don’t understand data and analysis. 😂😂","Abuse"
"train_twi_02383","Over 12 hours, you've now restored power then some guy go come speak brɔfo akɛseɛ say it's been resolved. Nkuraasesɛm sei aa","Abuse"
"train_twi_02384","Today you are De Zerbi, tomorrow you are Nagelsmann, motromodwo football fan aboa","Abuse"
"train_twi_02385","You bore sic of she no follow u back or she block you so automatically you wan troll da people she be free with. Gyimi na wagyimi","Abuse"
"train_twi_02386","Otorofo), point out that NPP members who signed that useless petition. Do u think we are imbeciles like u who wants to compromise the peace","Abuse"
"train_twi_02387","Wes de3 kurasini. Wei nso wo tswa!","Abuse"
"train_twi_02388","You are too DUMP to play cheap politics with this business...you should know better than this oooh my guy... What about Davido performing for any political party...I always end with this Gyimie saaà till you die...","Abuse"
"train_twi_02389","People will do anything to back nonsense, if ntafo) dey chew dog meat that's it mean Akanfo) must chew some..","Hate"
"train_twi_02390","💯 !Sister Goofy Debora ,beifuor tuutuu nii ,Akron fuor tutubotom ni baaa😹😹😹😹","Abuse"
"train_twi_02391","United project wei de3, 3nfa. Coach no agyimi","Abuse"
"train_twi_02392","U see nice face so u say crush....maybe she be apakye sef ","Abuse"
"train_twi_02393","Abi gyimie pass house boy😂🤣","Abuse"
"train_twi_02394","Abodamfo) krom lol (@ Accra Psychiatric Hospital)","Abuse"
"train_twi_02395","""kowensani"" 😹😹😹😹😹😹 perfect description","Abuse"
"train_twi_02396","Lance gross posted a hat on Instagram and it got 6,469 likes with nice comments. Lemme attempt this n I will get the 'wagyimi anaa' comments","Abuse"
"train_twi_02397","Mudryk akoa no w’asa forken","Abuse"
"train_twi_02398","smalling is so foolish, the ref should have given him a straight red for that first incident. ah wagyimi paah.","Abuse"
"train_twi_02399","Quite worrying  Omo nyinaa nnim nyansa","Abuse"
"train_twi_02400","W’agyimi k3k3. Fooling s)r he Dey fool everyday.","Abuse"
"train_twi_02401","Koo bibinii mpɛ ade pa. Nana Addo is fixing the country, koo bibinii sɛɛ da.","Hate"
"train_twi_02402","Insolent just like opana. Opana himself w'abon. Gabby too w'abon. Danquah was a CIA agent, we all know that fact. Danquah was never the founder of Ghana.","Abuse"
"train_twi_02403","Adiifo) atorofo b3 d))so w) awie3 ber3 mu But ffs how dumb is some of us?","Abuse"
"train_twi_02404","Speaking of which my sister is a nurse who was posted by NSS and completed last year but not a dime has been to her for the whole year of service. They to overspend unnecessarily. Shame, animguasefoɔ.","Abuse"
"train_twi_02405","w’asa ankasa!","Abuse"
"train_twi_02406","Hahahahahaha herh fii wagyimi roff lmao ""@mr_fii: The league table as at now ""","Abuse"
"train_twi_02407","Ntatasee akye nkurɔfoɔ wɔ kurom ha. Animguasefoɔ","Abuse"
"train_twi_02408","Ei... You deserve all that they're saying to you. 
Wo kasa nyɛ","Abuse"
"train_twi_02409","Oh you saw the thing eh. 7 positions in 70 minutes. 10mins per position, atopa mu arithmetic. Atorofo nkotsee","Abuse"
"train_twi_02410","Ade3 aa me kyiri y3 panyin aa wagyimi","Abuse"
"train_twi_02411","You then gyimie deɛ 4 and 5 paa oo😂😂","Abuse"
"train_twi_02412","W'abɔ dam. Wo yale wai. You need to see a psychologist. Wo nyɛ collet.","Abuse"
"train_twi_02413","chris brown di3 wagyimi forkin nti im not even mad he did something stupid like that.","Abuse"
"train_twi_02414","Men don’t spend money on their fellow men, fufufunu sei de3 hwan na 3nbc woho kai","Abuse"
"train_twi_02415","Had it not be for Vals day like some of u guys wdnt evn knw ders a need fr sme romantic dinner mpo. Tweaa. Fake peepos","Abuse"
"train_twi_02416","Let's wotiri so! Deɛ mooyɛ yi enti ɛyɛ?","Abuse"
"train_twi_02417","70% of sausage is pork? My abokyi just lost a customer","Normal"
"train_twi_02418","Just Got Some Big Homie Advice From  @SoundBoyT .... I really must stop doing Kurasini stuff.... #LessonLearned","Abuse"
"train_twi_02419","Hw3 ne gyimie sa how much do I have in my account cos I  she employs me","Abuse"
"train_twi_02420","Wo dier wo gyimiii ne wo nkwaseasem no mfa mba Rosey so wati Bodamfourbaaa Is friendship by force She said what said  Do your worse aboataaa ","Abuse"
"train_twi_02421","You coming from wotiri so ne wapampa so. Akura nkwan","Abuse"
"train_twi_02422","Beware of fake pastors. Atorofo adifo","Abuse"
"train_twi_02423","W)ntse brofo a wos3 it’s just big English  You lot think rap is about flow? If you flow and talk nkwasiasem a , we for hail you? Focus on the twi raps, that’s your forte. You’re not discerning enough to be a Manifan","Abuse"
"train_twi_02424","Enfa ohia nka nkwasiasem😏","Abuse"
"train_twi_02425","Wadwaman mpo nny3 f3","Abuse"
"train_twi_02426","He score you worldie so you dey boom am? 😂 Animguasefoɔ","Abuse"
"train_twi_02427","Alatafuo min su saa mɛ kasa twi a ma mu","Normal"
"train_twi_02428","cleland ho nny3 f3?? go and come back again wai 😂😂😂","Abuse"
"train_twi_02429","Tugyimi substance anaaa","Abuse"
"train_twi_02430","Wagyimi Kraa dodo…every coach u want mk dem sack am dem sack dem fini too aa den u come complain abt wo maame tw3m for here….siato","Abuse"
"train_twi_02431","Gyimisɛm nkoaaa... The only thing - the only act Jesus told His people to do in His remembrance mmom, they don't do it.Nkwaseasɛm no nkoaaa","Abuse"
"train_twi_02432","more energy in the morning. from parenthood to kcte nnim nyansa twitter 🔥🤣🤣🤣🤣🤣","Abuse"
"train_twi_02433","Because then, you would know that the gyimisɛm you’re seeing is part of the calculation","Abuse"
"train_twi_02434","This post is if NO MERIT, why can't everyone comment on it? animguasefoɔ","Abuse"
"train_twi_02435","This Guy Just Be Kurasini","Abuse"
"train_twi_02436","The Cape Verde team is actually good oo. And our coach too wabon, he underrated them.","Abuse"
"train_twi_02437","Misrepresentation!!!!! Official outdooring is not at Manhyia, this is just an introduction to Nananom and any and every political party can do same.. Don't try to play politics here, saa mo nkwasiasem no","Abuse"
"train_twi_02438","Influencers wei ɔmo nnim nyansa anaa? Don't they really their shit is fueling the rise in prices for average foods?","Abuse"
"train_twi_02439","It is either a budget or financial statement.How did you charter? Wabon dodo😂","Abuse"
"train_twi_02440","Ohianiba u won't think about yourself.. now let him go n continue the school at Gaza","Abuse"
"train_twi_02441","See forget bongo ein big vocabulary he dey use that boy is daft eeeii nipa na wabon sei.","Abuse"
"train_twi_02442","Ayigbefo) ne beyie 😂😂😭😭😭😭","Hate"
"train_twi_02443","Smallest time RT @ClitoriaDickson: oh bra hmm RT otumfuo_papa: Ka na ka biom RT ClitoriaDickson: adwuma fon ntes3 kr)no","Abuse"
"train_twi_02444","If it’s because of me then Woy3 aboa","Abuse"
"train_twi_02445","Nsem hunu sei aaaaa. Absolutely nonsense… smh","Abuse"
"train_twi_02446","Aa “Boys school is better than mixed school”. Yedi mo trumu saa ma moagyimi, Gayfuo nkwasiafuo","Hate"
"train_twi_02447","O fa wo gyimii s)h). W’asa dodos","Abuse"
"train_twi_02448","""Sɛ wompɛ sɛ wobɛhohoro wo trumu dea, mɛnkɔ ware kramoni""","Abuse"
"train_twi_02449","Make your wcw cut her hair make we see. She's Tikelenkele, double december head.","Abuse"
"train_twi_02450","Chaley Palmer noho nny3 f3 koraa aba sty?","Abuse"
"train_twi_02451","Daabi ooo wagyimi ankasa 😂😂😂😂😂","Abuse"
"train_twi_02452","Girl no 3y3 bon. Na wabon anaa autocorrect ?","Abuse"
"train_twi_02453","Ibi helicopter you dey see? Nkwasiasem nkoaa na aka mo","Abuse"
"train_twi_02454","Nii Dodoo always blocking my shine.Such a kurasini boy :(","Abuse"
"train_twi_02455","Pained?? When u walked ur gyimie Self to my page? Wabodam !!","Abuse"
"train_twi_02456","She's such a kurasini smh","Abuse"
"train_twi_02457","Gyimifuo what's this? Kuraseni!!
Wo trouser s3 kowensani mahama.","Abuse"
"train_twi_02458","This guy be one motromodwo fanfooling ""mep3 as3m suro as3m"" bc ha ba ha  a$$ niqqa ern...","Abuse"
"train_twi_02459","This lady grows ugly very time I see her . Eei fufufunu","Abuse"
"train_twi_02460","To know this empty headed obolo tui is someone’s abusua panyin🤦‍♀️. You’re just a clueless, daft and pathetic man. Your only career would’ve been clowning if there wasn’t politics.","Abuse"
"train_twi_02461","When you take your Kurasini friend to Ci Gusta for the first time.","Abuse"
"train_twi_02462","I just did… read and you may learn something new… Aside your usual propaganda… Kohwini","Abuse"
"train_twi_02463","Nana Addo nso oh hooh, wob3 y3 ama nnipa akasa akyimfo anim kwa. Wei nso y3 di3n? gyaam na 3nka .","Normal"
"train_twi_02464","Alatafuo really just means Nigerian, how has that now turned into a slur 🥴","Normal"
"train_twi_02465","How is this your concern? Mo derrrr gyimie!!! Think about you favs stretch marks MMOA!!!","Abuse"
"train_twi_02466","Wo Kwasia nothing like that happened. Show proof or Fa wo gyimie Fri ha ko!","Abuse"
"train_twi_02467","Chale wo firi kuro bɛn so...? Wo nnim nyansa ong?","Abuse"
"train_twi_02468","Wa starti wo nkwasiasem no biom ong ? If u don’t want ur life just come make I take u collect kukuo. ","Abuse"
"train_twi_02469","Gyama moagyimi wehu","Abuse"
"train_twi_02470","Alatafuo? Apuuuuuuuuuu!
Ibi you Dey rate those guys! 
Obiaaa y3 suspect bro.","Hate"
"train_twi_02471","Alatafuo din.....en y3 sem kitwa.","Normal"
"train_twi_02472","Never liked him. His approach to anything is nkuraasesɛm","Abuse"
"train_twi_02473","Lukman dey use these lines for the zongo girls since. Tuutuu nii barima🤣🤣🤣🤣😭","Abuse"
"train_twi_02474","There’s a popular maxim in law I like so much; “He who comes into equity must himself come with clean hands”
Translation: Wo ti awu aa m3nkɔ fr3 obi s3 tiwui😹😹
Amma foɔ let me see your shoutiiiinnngg🤣
","Abuse"
"train_twi_02475","Captain nie. Gyimie nie","Abuse"
"train_twi_02476","Opeeele dierr lef am. Nkuraasesɛm nkoaa","Abuse"
"train_twi_02477","Gyimifoc fufufunu the question abiz i tag you? Or you wey dey control what adey tweet🤣","Abuse"
"train_twi_02478","The driver sef nor see top na mate? Tweaa 😂😂😂","Abuse"
"train_twi_02479","You can't get any respectable kits manufacturers out there that kotoko can actually get benefits n connections from.. Nothing has changed at kotoko..Is this what people are hyping Kontomponi Afer3 Hene for.. Funny n disgraceful","Abuse"
"train_twi_02480","They have soon forgotten how they sold state cars like toffees to themselves… Siato","Abuse"
"train_twi_02481","I'm talking about you n don't talk about government to me ok, wo kasa koraa nyɛ","Abuse"
"train_twi_02482","As an emotional fan like me dey tweet under someone who doesn't feed u, i wasn't expecting a less prudent to come at me..Know where to direct ur tweets next time. aponkyeba","Abuse"
"train_twi_02483","Wona wop3 sika puduo. Enti na wobr3 yi 😂😂. Otweaa ","Abuse"
"train_twi_02484","Woboa! War is just between the NPP leadership about who to own a concession. Tweaaa which war? Atorofo).","Abuse"
"train_twi_02485","Sekof dem gv you part(chicken change)of our stolen http://money.Like how you go take get Twitter badge with your us3l3ss tweets?? KALYJAY built himself.gyimie.","Abuse"
"train_twi_02486","Ɛnyɛ gyimisɛm","Abuse"
"train_twi_02487","By ending of the year, 140 per yard. ‘It is Possible’….it is wapampaso","Abuse"
"train_twi_02488","Them for show Bolobo the tweet give me. Moro de3 that tugyimi go chase shadows die.","Abuse"
"train_twi_02489","NANA Has Added Acid to the Wounds,  Morrrrrrrrreeeeee BLOOD!!! 😂😂🤣😂 Ndwan!! Mo b3 Bleeding Ewu!!! 🤣🤣😂🤣","Abuse"
"train_twi_02490","Nana, kasa din ɛnyɛ saa a w'anum bɛ bɔn","Abuse"
"train_twi_02491","90 what? You naa make dem take do you. Mo y3 akwadwofo) dodo!!!","Abuse"
"train_twi_02492","I swear nobody fool pass Jesse Sam He be kurasini roff 😂😂😂😂😂😂😂😂","Abuse"
"train_twi_02493","Who gave all these people phones  for God’s sake 🤦🏿‍♂️🤦🏿‍♂️ nyansa baako mpo ne trim … tweeting by heart anyhow ….","Abuse"
"train_twi_02494","Woyɛ aboa piii. Ɔbaa foonn bi. Ɔbaa gyimifoɔ. Does he pay his taxes to Fifa? Gyimisɛm. In fact w'agyimi ankasankasa. Barima ɔbɛware wo no deɛ, mema no due firisɛ gyimie na ɔbɛtete wɔ né fie.","Abuse"
